,article_id,feed_article_id,article_group_id,feed_source,title,momentum 
5442,2758447478,_33441380308,2758447476,moreover,This Wild Concept Phone's Got All the Sweet Gimmicks the Rest Should Have,61.7
5443,2758408748,33441164346,2758399047,moreoverblog,The Finns who refuse to give up on Sailfish OS,145.95
5444,2758585059,_33442279719,2758399047,moreover,The Finns who refuse to give up on Sailfish OS,145.95
5445,2758593524,33442368731,2758399047,moreoverblog,The Finns who refuse to give up on Sailfish OS,145.95
5446,2758318684,33440648238,2758318682,moreoverblog,"The LG G7 smartphone: News, rumors, and everything we know",67.9
5447,2758443210,125383_80213,2758298161,opoint,The Austin 100,13.11
5448,2758390792,125657_57516,2758298161,opoint,The Austin 100,13.11
5449,2758422356,125410_65304,2758298161,opoint,The Austin 100,13.11
5450,2758377754,125674_43301,2758298161,opoint,The Austin 100,13.11
5451,2758422364,_33441220871,2758298161,moreover,The Austin 100,13.11
5452,2758422363,136260_35279,2758298161,opoint,The Austin 100,13.11
5453,2758443207,_33441354953,2758298161,moreover,The Austin 100,13.11
5454,2758412489,123131_56721,2758298161,opoint,The Austin 100,13.11
5455,2758377741,125590_33113,2758298161,opoint,The Austin 100,13.11
5456,2758436576,125735_40955,2758298161,opoint,The Austin 100,13.11
5457,2758368858,125512_51932,2758298161,opoint,The Austin 100,13.11
5458,2758436581,_33441306090,2758298161,moreover,The Austin 100,13.11
5459,2758468034,125765_63144,2758298161,opoint,The Austin 100 The Austin 100,13.11
5460,2758443201,125570_52430,2758298161,opoint,The Austin 100,13.11
5461,2758422362,_33441182728,2758298161,moreover,The Austin 100,13.11
5462,2758390794,125792_65440,2758298161,opoint,The Austin 100,13.11
5463,2758364586,114318_72848,2758298161,opoint,The Austin 100,13.11
5464,2758298266,_33440566320,2758298161,moreover,The Austin 100,13.11
5465,2758350649,_33440794944,2758298161,moreover,The Austin 100,13.11
5466,2758402511,125467_72641,2758298161,opoint,The Austin 100,13.11
5467,2758436579,_33441284299,2758298161,moreover,The Austin 100,13.11
5468,2758431541,_33441273024,2758298161,moreover,The Austin 100,13.11
5469,2758361501,_33440879209,2758298161,moreover,The Austin 100,13.11
5470,2758396216,125577_45749,2758298161,opoint,The Austin 100,13.11
5471,2758364587,114174_20166,2758298161,opoint,The Austin 100,13.11
5472,2758542305,35525_59956,2758298161,opoint,The Austin SXSW 100 Artist List,13.11
5473,2758422357,113706_50905,2758298161,opoint,The Austin 100,13.11
5474,2758437991,139059_23551,2758298161,opoint,The Austin 100,13.11
5475,2758454098,_33441419773,2758298161,moreover,The Austin 100,13.11
5476,2758427999,121307_58924,2758298161,opoint,The Austin 100,13.11
5477,2758361502,192247_11223,2758298161,opoint,The Austin 100,13.11
5478,2758390796,125658_36127,2758298161,opoint,The Austin 100,13.11
5479,2758436580,_33441296823,2758298161,moreover,The Austin 100,13.11
5480,2758397853,126018_44618,2758298161,opoint,The Austin 100,13.11
5481,2758436578,125533_49186,2758298161,opoint,The Austin 100,13.11
5482,2758364596,_33440910022,2758298161,moreover,The Austin 100,13.11
5483,2758317892,125508_59127,2758298161,opoint,The Austin 100,13.11
5484,2758396223,125458_65803,2758298161,opoint,The Austin 100,13.11
5485,2758382317,_33441008238,2758298161,moreover,The Austin 100,13.11
5486,2758368857,_33440935232,2758298161,moreover,The Austin 100,13.11
5487,2758384924,126854_34888,2758298161,opoint,The Austin 100,13.11
5488,2758373706,114917_34549,2758298161,opoint,The Austin 100,13.11
5489,2758373712,125439_66700,2758298161,opoint,The Austin 100,13.11
5490,2758497221,33441698946,2758298161,moreoverblog,The Austin 100,13.11
5491,2758364594,125561_53929,2758298161,opoint,The Austin 100,13.11
5492,2758436577,114943_52086,2758298161,opoint,The Austin 100,13.11
5493,2758422366,125454_21256,2758298161,opoint,The Austin 100,13.11
5494,2758361500,125582_67243,2758298161,opoint,The Austin 100,13.11
5495,2758382318,121669_50546,2758298161,opoint,The Austin 100,13.11
5496,2758402512,155512_41107,2758298161,opoint,The Austin 100,13.11
5497,2758412488,_33441155619,2758298161,moreover,The Austin 100,13.11
5498,2758436583,125552_45216,2758298161,opoint,The Austin 100,13.11
5499,2758443198,125580_46213,2758298161,opoint,The Austin 100,13.11
5500,2758428008,_33441246401,2758298161,moreover,The Austin 100,13.11
5501,2758428004,125878_40431,2758298161,opoint,The Austin 100,13.11
5502,2758443199,155689_35180,2758298161,opoint,The Austin 100,13.11
5503,2758436575,_33441288328,2758298161,moreover,The Austin 100,13.11
5504,2758454097,125505_76322,2758298161,opoint,The Austin 100,13.11
5505,2758428007,_33441251861,2758298161,moreover,The Austin 100,13.11
5506,2758384923,_33441018778,2758298161,moreover,The Austin 100,13.11
5507,2758428000,152105_33080,2758298161,opoint,The Austin 100,13.11
5508,2758462430,_33441465599,2758298161,moreover,The Austin 100,13.11
5509,2758458938,_33441447347,2758298161,moreover,The Austin 100,13.11
5510,2758443206,125420_60503,2758298161,opoint,The Austin 100,13.11
5511,2758351063,_33440816184,2758351061,moreover,Public Radio's SXSW Takeover,0.85
5512,2758080053,_33439227155,2758080051,moreover,Chinese smartphone makers are pushing into the U.S. despite Huawei's struggles,50.29
5513,2758566612,_33442186928,2758566610,moreover,"Samsung's Galaxy S9 has the best display of any smartphone, DisplayMate finds",25.04
5514,2758248945,_33440338098,2758248943,moreover,"Samsung takes the crown back from Apple as a new report claims the new Galaxy S9 display is better than the iPhone X (SSNLF, AAPL)",119.58
5515,2758292492,_33440548118,2758248943,moreover,"Samsung takes the crown back from Apple as a new report claims the new Galaxy S9 display is better than the iPhone X (SSNLF, AAPL)",119.58
5516,2758955740,_33444623018,2758248943,moreover,"Samsung takes the crown back from Apple as a new report claims the new Galaxy S9 display is better than the iPhone X (SSNLF, AAPL)",119.58
5517,2758741709,33443212931,2758248943,moreoverblog,"Samsung takes the crown back from Apple as a new report claims the new Galaxy S9 display is better than the iPhone X (SSNLF, AAPL)",119.58
5518,2758333417,_33440729276,2758248943,moreover,"Tech: Samsung takes the crown back from Apple as a new report claims the new Galaxy S9 display is better than the iPhone X (SSNLF, AAPL)",119.58
5519,2758268895,_33440427429,2758248943,moreover,Samsung takes the crown back from Apple as a...,119.58
5520,2758538719,_33441996638,2758538717,moreover,"Rohde & Schwarz, Unigroup Spreadtrum agree to joint operator test lab",1.39
5521,2758235351,_33440270593,2758235349,moreover,Recode Daily: Everything you need to know about Spotify's IPO,28.35
5522,2758082025,515_189194,2758082023,opoint,5G networks need US government help: T-Mobile CTO,24.92
5523,2758226739,199425_138564,2758082023,opoint,newsCO.com.au -5G networks need US government help: T-Mobile CTO,24.92
5524,2757915883,_33437634103,2757920172,moreover,A '90s-style personal digital assistant that's a smartphone with a keyboard has launched in case you miss BlackBerry,107.46
5525,2757920176,_33437673880,2757920172,moreover,A '90s-style personal digital assistant that's a smartphone with a keyboard has launched in case you miss BlackBerry,107.46
5526,2757920180,_33437659887,2757920172,moreover,A '90s-style personal digital assistant that's a smartphone with a keyboard has launched in case you miss BlackBerry,107.46
5527,2757920174,_33437661935,2757920172,moreover,A '90s-style personal digital assistant that's a smartphone with a keyboard has launched in case you miss BlackBerry,107.46
5528,2757936695,_33437859854,2757920172,moreover,A '90s-style personal digital assistant that's a smartphone with a keyboard has launched in case you miss BlackBerry,107.46
5529,2757955829,33438036682,2757920172,moreoverblog,A '90s-style personal digital assistant that's a smartphone with a keyboard has launched in case you miss BlackBerry,107.46
5530,2757921804,_33437711611,2757920172,moreover,A '90s-style personal digital assistant that's a smartphone with a keyboard has launched in case you miss BlackBerry,107.46
5531,2757920175,_33437657427,2757920172,moreover,A '90s-style personal digital assistant that's a smartphone with a keyboard has launched in case you miss BlackBerry,107.46
5532,2757920177,_33437651501,2757920172,moreover,A '90s-style personal digital assistant that's a smartphone with a keyboard has launched in case you miss BlackBerry,107.46
5533,2758467928,_33441516900,2758467926,moreover,How Mastercard Is Planning for a Post-Plastic World,25.45
5534,2758523329,_33441862916,2758467926,moreover,How Mastercard Is Planning for a Post-Plastic World,25.45
5535,2758352674,_33440844709,2758352672,moreover,OnePlus 6 could come with an iPhone X-like notch in its screen,88.49
5536,2758352670,_33440844790,2758352668,moreover,Otter app transcribes conversations like it's no big deal,127.1
5537,2758366567,54852_901492,2758352668,opoint,Otter app transcribes conversations like it's no big deal,127.1
5538,2758370928,_33440941461,2758352668,moreover,Otter app transcribes conversations like it's no big deal,127.1
5539,2758358287,514_81214,2758358285,opoint,MWC18: Where will Apple get 5G iPhone chips from?,41.01
5540,2758696738,_33442944218,2758540288,moreover,"LG's next flagship phone joins notch craze, leaked images show - CNET",4.64
5541,2758536125,_33441988734,2758536123,moreover,LG's 2018 flagship has leaked with a bit of a mystery,14.68
5542,2758308793,33440616452,2758308791,moreoverblog,LG showed off its next Android flagship behind closed doors at MWC,144.63
5543,2758321462,_33440661811,2758321460,moreover,Jared & The Mill Premiere New Song 'Soul in Mind',77.4
5544,2758196117,_33439991234,2758196115,moreover,Huawei distances itself from CEO comments after he goes off-script and rages over US snub,74.84
5545,2758041509,33438937276,2757989127,moreoverblog,The Morning After: Google's next new chat app,95.2
5546,2758238183,33440251019,2757989127,moreoverblog,The Morning After: Google's next new chat app,95.2
5547,2757996612,_33438511316,2757989127,moreover,The Morning After: Google's next new chat app,95.2
5548,2758113282,33439448586,2757989127,moreoverblog,The Morning After: Google's next new chat app,95.2
5549,2758198445,_33439999778,2758198443,moreover,Forget that fragile phone. Rugged alternatives await,12.65
5550,2758417135,_33441160929,2758198443,moreover,Forget that fragile phone. Rugged alternatives await     - CNET,12.65
5551,2758616322,_33442483735,2758198443,moreover,Forget that fragile phone. Rugged alternatives await,12.65
5552,2758430239,_33441261871,2758430237,moreover,"For $200 Cheaper, the Samsung Galaxy S9 Comes Pretty Close to the iPhone X",20.71
5553,2758573371,_33442218238,2758573369,moreover,FOXTRAX Sings of Isolation on Soulful Single 'Lonely Man On The Island' & Announces Upcoming Shows: Exclusive,16.98
5554,2758364507,33440896375,2758350204,moreoverblog,Even hula hoops are getting the 'smart' treatment,91.35
5555,2758369634,_33440936948,2758350204,moreover,Even hula hoops are getting the 'smart' treatment,91.35
5556,2758393408,33441063122,2758350204,moreoverblog,Even hula hoops are getting the 'smart' treatment,91.35
5557,2758435837,_33441304588,2758435835,moreover,Dogwoof Boards SXSW-Bound Basketball Documentary 'Chi-Town' (EXCLUSIVE),39.32
5558,2758565529,_33442182534,2758565527,moreover,Cringe along as we turn ourselves into Samsung AR Emojis,59.87
5559,2758213560,_33440104114,2758213558,moreover,Budweiser Will Host a Country Music Showcase at SXSW,56.32
5560,2758490711,33441668225,2758431187,moreoverblog,Archos' 'Hello' smart displays are powered by Google Assistant,119.16
5561,2758330169,_33440715842,2758330167,moreover,Adam Pally can't win Rachel Bloom back in Most Likely to Murder trailer,56.32
5562,2757765204,170861_2072,2757765202,opoint,"Lowe's, Sherwin-Williams Talk Expanded Partnership",0.62
5563,2758817638,207370_45201,2758817636,opoint,Mooresville-based Lowe's 4Q profit miss overshadows impressive store sales,0
5564,2758955501,31122_395298,2758690075,opoint,Police: Several people found dead inside Massachusetts home,25.01
5565,2758909003,_33444323035,2758690075,moreover,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5566,2758717658,117705_119841,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5567,2758699025,_33442960233,2758690075,moreover,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5568,2758691614,_33442918925,2758690075,moreover,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5569,2758708254,30840_840143,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves National Most Popular Lo MÃ¡s Popular AP National News Video",25.01
5570,2758703430,31165_797959,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5571,2758690080,117696_347661,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5572,2758703425,169702_322169,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5573,2758717662,35618_439837,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5574,2758713304,30972_1077277,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5575,2758697995,_33442930888,2758690075,moreover,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5576,2758703392,28384_623630,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5577,2758697991,_33442943012,2758690075,moreover,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5578,2758730188,175431_72517,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5579,2758744417,35176_684559,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5580,2758703421,28402_682227,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5581,2758717669,31453_618831,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves Thursday, March 1st 2018, 1:28 pm CET Thursday, March 1st 2018, 8:58 pm CET",25.01
5582,2758730525,117126_250237,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5583,2758697993,_33442946245,2758690075,moreover,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5584,2758944637,31119_412977,2758690075,opoint,"Taylor Swift taps Camila Cabello, Charli XCX as tour openers",25.01
5585,2758717663,28439_582802,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves Thursday, March 1st 2018, 1:28 pm CET Thursday, March 1st 2018, 8:58 pm CET",25.01
5586,2758713296,_33443038806,2758690075,moreover,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5587,2758708240,131602_193095,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5588,2758717657,117608_548064,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5589,2758690092,7095_958883,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5590,2758695446,113845_352886,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5591,2758754896,_33443293014,2758690075,moreover,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5592,2758690081,114786_290926,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5593,2758787042,_33443522968,2758690075,moreover,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5594,2758703434,149673_127743,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves National More&gt;&gt; AP National News Video More&gt;&gt;",25.01
5595,2758921848,114993_81305,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5596,2758690089,14707_426494,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5597,2758690077,30994_415029,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5598,2758730091,_33443140684,2758690075,moreover,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5599,2758708237,48991_530098,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5600,2758703417,31137_392030,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5601,2758703395,_33442977481,2758690075,moreover,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5602,2758690082,126083_242590,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5603,2758703413,119842_286307,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5604,2758703420,153506_182440,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5605,2758699158,31405_286460,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5606,2758717670,28248_974044,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5607,2758703422,117915_398523,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5608,2758703406,121842_264808,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5609,2758703401,31123_344588,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5610,2758703429,118308_328410,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5611,2758703390,_33442977326,2758690075,moreover,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5612,2758697992,_33442948629,2758690075,moreover,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5613,2758703439,_33442959278,2758690075,moreover,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5614,2758955498,31004_340361,2758690075,opoint,Police: Several people found dead inside Massachusetts home,25.01
5615,2758713303,35542_781819,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5616,2758708244,28244_588877,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5617,2758703427,30979_629402,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5618,2758690083,14594_625881,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5619,2758690097,112868_308725,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5620,2758717664,126271_683294,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5621,2758722651,_33443111619,2758690075,moreover,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5622,2758703407,31623_387186,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5623,2758703418,31023_1121772,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5624,2758722655,31161_296851,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5625,2758730192,127811_234772,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5626,2758708252,114571_215472,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5627,2758717665,35391_453601,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5628,2758703426,119876_1727770,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5629,2758699159,114591_717629,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5630,2758695391,_33442930062,2758690075,moreover,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5631,2758690085,31325_439659,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5632,2758703415,30949_503050,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5633,2758703419,118015_224781,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5634,2758767901,114722_404686,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5635,2758722654,28441_936597,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5636,2758703398,39961_609822,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5637,2758708246,118121_616704,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5638,2758703394,_33442964539,2758690075,moreover,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5639,2758690087,31566_701670,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5640,2758757475,_33443317178,2758690075,moreover,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5641,2758708241,30925_608289,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5642,2758708238,48964_844101,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5643,2758690091,31328_325757,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5644,2758703400,30923_327335,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5645,2758708253,119927_311184,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5646,2758722653,114211_304756,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5647,2758703399,28217_822834,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5648,2758756519,_33443305035,2758690075,moreover,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5649,2758730193,116362_223048,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5650,2758703408,39690_568570,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5651,2758703416,31504_810559,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5652,2758703412,48980_1134090,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5653,2758944642,123490_357984,2758690075,opoint,"Taylor Swift taps Camila Cabello, Charli XCX as tour openers",25.01
5654,2758804918,174719_3023439,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5655,2758703414,27984_655248,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5656,2758708245,28371_535384,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5657,2758703424,117319_664169,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5658,2758708242,31548_106928,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5659,2758703409,31330_571035,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5660,2758708243,118019_618576,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5661,2758703428,49031_470294,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5662,2758690094,121523_343965,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5663,2758722652,_33443102582,2758690075,moreover,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5664,2758699162,28442_668420,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5665,2758697994,119408_244797,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5666,2758690090,114460_377483,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5667,2758708239,116650_302214,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5668,2758703393,_33442961248,2758690075,moreover,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5669,2758730521,82182_2298083,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5670,2758944641,128131_267703,2758690075,opoint,"Taylor Swift taps Camila Cabello, Charli XCX as tour openers",25.01
5671,2758944615,31022_793314,2758690075,opoint,"Fourth-quarter sales strong at Best Buy, Kohl's and others",25.01
5672,2758698670,_33442953858,2758690075,moreover,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5673,2758690088,117077_269758,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5674,2758695392,_33442928550,2758690075,moreover,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5675,2758749484,20875_2855407,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5676,2758703391,_33442973998,2758690075,moreover,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5677,2758717673,114644_356922,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves International National Most Popular Lo MÃ¡s Popular",25.01
5678,2758713307,121883_791044,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5679,2758439711,_33441331592,2758439709,moreover,newFormer Bills QB Jim Kelly facing cancer fight again,0
5680,2758945510,_33444487915,2758439709,moreover,Former Bills QB Jim Kelly facing cancer fight again,0
5681,2758945507,_33444485807,2758439709,moreover,Former Bills QB Jim Kelly facing cancer fight again,0
5682,2758937123,_33444491264,2758439709,moreover,Former Bills QB Jim Kelly facing cancer fight again,0
5683,2758938314,_33444484127,2758439709,moreover,Former Bills QB Jim Kelly facing cancer fight again,0
5684,2758932713,_33444479495,2758439709,moreover,Former Bills QB Jim Kelly facing cancer fight again,0
5685,2758932709,_33444479374,2758439709,moreover,Former Bills QB Jim Kelly facing cancer fight again,0
5686,2758703410,39963_447796,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5687,2758703411,39970_1229107,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5688,2758690086,122230_476025,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5689,2758948842,15191_490031,2758690075,opoint,"Fourth-quarter sales strong at Best Buy, Kohl's and others",25.01
5690,2758268025,_33440408712,2758268023,moreover,"Stock Market News for March 1, 2018",8.66
5691,2758440766,127372_89315,2758268023,opoint,"Stock Market News for March 1, 2018",8.66
5692,2758453846,124923_434517,2758268023,opoint,"Stock Market News for March 1, 2018",8.66
5693,2758493004,_33441679700,2758268023,moreover,"Stock Market News for March 1, 2018",8.66
5694,2758730524,114209_332537,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5695,2758749466,114956_239521,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5696,2758703433,307_2608669,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5697,2758417822,13395_3225228,2758268023,opoint,"Stock Market News for March 1, 2018",8.66
5698,2758813415,_33443673823,2758813413,moreover,Agency offers HUD-approved home buyer education class,6.08
5699,2758776370,_33443451963,2758776368,moreover,Students have a chance to make connections at career fair,11.69
5700,2758698309,33442956220,2758698307,moreoverblog,Council supports applying for tiny home village grant,2.92
5701,2758679149,606_14933,2758679147,opoint,Deloitte to Pay $149M Over TBW Loan Fraud,20.23
5702,2758649807,_33442661407,2758649805,moreover,"Fannie Mae Commits to 850,000 SF at Reston Gateway",3.22
5703,2758884977,14400_23343,2758884975,opoint,Touching the future of retail,8.54
5704,2758067630,118409_6451,2758067628,opoint,Fannie Mae Inks Major Lease in Future Reston Gateway Project,11.84
5705,2758779145,_33443470145,2758779143,moreover,"Volunteers, Red Cross Bring Aurora Flood Recovery To Full Force",15.46
5706,2758591125,_33442348169,2758591123,moreover,Weak Margins Result In A Disappointing Quarter For Lowe's,0
5707,2758617076,33442496289,2758617074,moreoverblog,Announcing HPN's New Home Counseling Collaborative,0
5708,2758333355,_33440734106,2758333353,moreover,The Trump Budget,0
5709,2758296424,127237_6410,2758296421,opoint,Boise is America's Fastest Growing City!,12.65
5710,2758244913,33440318755,2758244911,moreoverblog,"MoCo drops ball again, loses out on Fannie Mae, Wilcoxon jobs",4.64
5711,2758630920,_33442548393,2758634727,moreover,Best Buy CEO hopes tariffs won't result in a trade war,25.02
5712,2758634729,1556_627070,2758634727,opoint,Best Buy CEO hopes tariffs won't result in a trade war,25.02
5713,2758638495,160688_453489,2758634727,opoint,Best Buy CEO hopes tariffs won't result in a trade war,25.02
5714,2758152303,28583_970763,2758152301,opoint,Massive Reston Town Center Deal: Report,26.96
5715,2757960638,116068_39197,2757960636,opoint,Addressing zombie homes from a bank's perspective,11.03
5716,2757885308,_33437260975,2757885306,moreover,Fannie Mae Takes 850K SF at Boston Properties' Reston Gateway,4.64
5717,2758068994,_33439111829,2758068992,moreover,Your Tax Refund as a Start Towards Home Ownership,9.65
5718,2758240131,_33440241297,2758240129,moreover,Home Depot to hire hundreds in St. Louis market,4.64
5719,2758787051,217909_3234,2758690075,opoint,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
5720,2758703388,_33442972047,2758690075,moreover,"Sales surge at Best Buy, Kohl's as stores steady themselves",25.01
